label,timestamp1,timestamp2,x_out,y_out,z_out,gyro_x,gyro_y,gyro_z
BicepCurl,29210,29212,-42.72,956.42,-98.14,-2691.65,3247.07,909.42
BicepCurl,29220,29222,-53.71,956.54,-68.36,-2227.78,3320.31,1068.12
BicepCurl,29230,29232,-73.85,954.22,-50.78,-1953.13,3308.11,1074.22
BicepCurl,29239,29241,-105.83,946.04,-27.34,-1593.02,3009.03,1037.6
BicepCurl,29249,29251,-129.27,934.81,4.64,-1275.63,2441.41,915.53
BicepCurl,29259,29261,-139.04,917.85,30.52,-1055.91,1782.23,823.97
BicepCurl,29269,29271,-148.93,894.41,58.96,-714.11,1141.36,640.87
BicepCurl,29279,29281,-147.34,868.65,85.94,-354.0,378.42,378.42
BicepCurl,29288,29290,-126.46,851.68,93.02,225.83,-402.83,213.62
BicepCurl,29298,29300,-111.69,835.21,104.98,1007.08,-1098.63,195.31
BicepCurl,29308,29310,-99.73,815.31,119.87,1721.19,-1690.67,134.28
BicepCurl,29318,29320,-93.38,800.17,113.77,2471.92,-2032.47,-12.21
BicepCurl,29328,29330,-97.29,802.0,101.93,3417.97,-2478.03,-128.17
BicepCurl,29338,29340,-77.39,812.13,79.59,4058.84,-2935.79,-61.04
BicepCurl,29347,29349,-47.85,814.58,23.32,4620.36,-3045.65,12.21
BicepCurl,29357,29359,-35.64,821.78,-27.47,5462.65,-2917.48,73.24
BicepCurl,29367,29369,-26.25,840.45,-46.51,5993.65,-2862.55,274.66
BicepCurl,29377,29379,-20.02,847.66,-62.5,6250.0,-2783.2,402.83
BicepCurl,29387,29389,-24.41,842.77,-66.04,6579.59,-2783.2,421.14
BicepCurl,29397,29399,-42.97,839.97,-70.07,6646.73,-2984.62,378.42
BicepCurl,29407,29408,-76.42,837.89,-107.79,6835.94,-3491.21,170.9
BicepCurl,29417,29418,-95.58,840.33,-157.59,7196.04,-4296.88,24.41
BicepCurl,29426,29428,-78.0,841.92,-184.08,7543.95,-5035.4,-48.83
BicepCurl,29436,29438,-40.65,831.05,-179.44,7849.12,-5474.85,-97.66
BicepCurl,29446,29448,-2.81,812.26,-155.64,8190.92,-5664.06,-170.9
BicepCurl,29456,29458,20.39,789.92,-126.71,8453.37,-5676.27,-207.52
BicepCurl,29466,29467,24.66,758.67,-103.39,8630.37,-5560.3,-366.21
BicepCurl,29476,29477,19.53,725.95,-89.48,8911.13,-5438.23,-653.08
BicepCurl,29486,29487,0.37,701.05,-126.59,9130.86,-5474.85,-988.77
BicepCurl,29495,29497,-21.48,682.01,-247.44,9570.31,-5755.62,-1379.39
BicepCurl,29505,29507,-20.51,684.2,-369.02,10498.05,-6030.27,-1568.6
BicepCurl,29515,29517,-15.38,700.68,-431.76,11199.95,-6085.21,-1409.91
BicepCurl,29525,29527,-29.3,710.45,-455.2,11767.58,-5883.79,-1269.53
BicepCurl,29534,29536,-36.25,716.92,-427.37,12188.72,-5523.68,-1123.05
BicepCurl,29544,29546,-40.16,712.89,-369.63,12042.24,-4974.37,-885.01
BicepCurl,29554,29556,-83.74,685.3,-410.03,11407.47,-4437.26,-927.73
BicepCurl,29564,29566,-129.52,658.57,-559.81,11499.02,-4193.12,-1123.05
BicepCurl,29574,29576,-137.21,672.36,-664.55,11981.2,-3967.29,-1245.12
BicepCurl,29584,29585,-125.24,691.53,-737.06,11578.37,-3448.49,-1354.98
BicepCurl,29594,29595,-126.59,692.63,-798.71,11517.33,-2917.48,-1318.36
BicepCurl,29603,29605,-133.54,703.98,-788.7,11260.99,-2496.34,-1208.5
BicepCurl,29613,29615,-135.13,713.87,-747.68,10565.19,-1983.64,-1385.5
BicepCurl,29623,29625,-145.26,710.45,-702.27,9875.49,-1812.74,-1586.91
BicepCurl,29633,29635,-135.99,701.66,-640.62,9277.34,-1867.68,-1959.23
BicepCurl,29643,29645,-119.02,685.91,-570.8,8758.54,-2050.78,-2532.96
BicepCurl,29653,29654,-124.88,663.7,-533.45,8386.23,-2825.93,-3045.65
BicepCurl,29662,29664,-143.31,631.59,-580.2,8306.88,-4260.25,-3460.69
BicepCurl,29672,29674,-151.49,589.11,-711.3,9051.51,-5847.17,-3747.56
BicepCurl,29682,29684,-143.68,555.42,-910.4,10064.7,-6689.45,-4010.01
BicepCurl,29692,29694,-117.31,546.26,-1057.98,11682.13,-6158.45,-4168.7
BicepCurl,29702,29704,-77.76,586.06,-1069.09,12744.14,-4516.6,-3997.8
BicepCurl,29712,29714,-43.7,632.81,-996.83,13128.66,-2044.68,-3192.14
BicepCurl,29722,29723,-46.26,640.5,-916.02,12731.93,659.18,-2203.37
BicepCurl,29731,29733,-112.18,624.15,-875.12,12249.76,3173.83,-1269.53
BicepCurl,29741,29743,-209.47,605.47,-815.06,12292.48,4614.26,-830.08
BicepCurl,29751,29753,-288.57,587.89,-724.12,12146.0,4559.33,-653.08
BicepCurl,29761,29763,-349.49,549.56,-723.02,11859.13,3247.07,-775.15
BicepCurl,29771,29773,-400.51,498.17,-927.25,11846.92,939.94,-1049.8
BicepCurl,29781,29782,-388.55,444.95,-1169.68,12805.18,-1214.6,-1251.22
BicepCurl,29790,29792,-285.64,409.06,-1349.0,14221.19,-1910.4,-1599.12
BicepCurl,29800,29802,-139.4,418.95,-1475.1,15972.9,-732.42,-1348.88
BicepCurl,29810,29812,-39.79,460.57,-1464.6,16528.32,2423.1,-781.25
BicepCurl,29820,29821,-58.96,480.83,-1372.92,16027.83,6140.14,-366.21
BicepCurl,29830,29832,-165.53,478.88,-1255.25,15826.42,8746.34,384.52
BicepCurl,29839,29841,-294.43,488.4,-1129.88,15093.99,10034.18,628.66
BicepCurl,29849,29851,-418.33,494.63,-989.14,14074.71,9521.48,512.7
BicepCurl,29859,29861,-508.67,476.07,-828.0,12951.66,6689.45,213.62
BicepCurl,29869,29871,-505.74,434.57,-679.32,11816.41,2252.2,-354.0
BicepCurl,29879,29881,-381.23,395.63,-569.09,10528.56,-2301.03,-817.87
BicepCurl,29889,29891,-245.36,378.3,-535.52,9283.45,-5786.13,-842.29
BicepCurl,29898,29900,-161.25,345.34,-615.72,8081.05,-7885.74,-396.73
BicepCurl,29908,29910,-89.48,267.94,-811.4,7269.29,-8160.4,-274.66
BicepCurl,29918,29920,-28.81,175.66,-1063.6,7006.84,-6298.83,-451.66
BicepCurl,29928,29930,-2.44,92.65,-1229.74,7574.46,-3027.34,-689.7
BicepCurl,29938,29940,-15.5,35.16,-1249.63,8489.99,421.14,-1068.12
BicepCurl,29948,29950,-79.1,41.87,-1168.58,9228.52,3015.14,-1129.15
BicepCurl,29957,29959,-188.96,70.56,-1060.91,9167.48,3729.25,-604.25
BicepCurl,29967,29969,-266.72,71.53,-980.96,8764.65,3381.35,-213.62
BicepCurl,29977,29979,-285.28,75.07,-916.99,8380.13,2593.99,-6.1
BicepCurl,29987,29989,-286.13,68.24,-873.78,7769.78,1275.63,286.87
BicepCurl,29997,29999,-269.78,42.24,-875.85,6994.63,-207.52,439.45
BicepCurl,30007,30009,-230.47,16.48,-927.12,6311.04,-1300.05,445.56
BicepCurl,30016,30018,-182.86,-11.96,-1022.34,5816.65,-1873.78,311.28
BicepCurl,30026,30028,-139.04,-45.04,-1128.05,5541.99,-1837.16,170.9
BicepCurl,30036,30038,-112.55,-67.87,-1188.6,5474.85,-1202.39,-30.52
BicepCurl,30046,30048,-109.25,-69.7,-1209.59,5456.54,-335.69,-146.48
BicepCurl,30056,30058,-144.17,-62.26,-1189.21,5377.2,463.87,-115.97
BicepCurl,30066,30067,-204.96,-51.51,-1123.66,5133.06,787.35,-189.21
BicepCurl,30076,30078,-248.29,-37.11,-1059.57,4663.09,421.14,-225.83
BicepCurl,30085,30087,-260.01,-27.59,-1037.23,4107.67,-244.14,-158.69
BicepCurl,30095,30097,-252.81,-24.17,-1047.61,3607.18,-769.04,-73.24
BicepCurl,30105,30107,-236.45,-27.34,-1058.84,3179.93,-1080.32,-12.21
BicepCurl,30115,30117,-221.8,-29.05,-1054.08,2850.34,-1300.05,36.62
BicepCurl,30125,30126,-212.04,-24.17,-1049.56,2569.58,-1513.67,67.14
BicepCurl,30135,30137,-198.61,-25.27,-1075.07,2416.99,-1531.98,61.04
BicepCurl,30144,30146,-184.69,-37.35,-1116.82,2410.89,-1257.32,42.72
BicepCurl,30154,30156,-180.66,-47.73,-1128.66,2490.23,-708.01,-6.1
BicepCurl,30164,30166,-184.81,-45.78,-1104.13,2520.75,-134.28,-85.45
BicepCurl,30174,30176,-190.92,-41.5,-1073.24,2423.1,244.14,-91.55
BicepCurl,30184,30186,-211.06,-39.31,-1045.53,2239.99,335.69,-30.52
BicepCurl,30194,30195,-237.18,-39.92,-1021.12,1977.54,0.0,30.52
BicepCurl,30203,30205,-246.46,-44.56,-1011.72,1678.47,-573.73,42.72
BicepCurl,30213,30215,-240.11,-52.86,-1030.15,1373.29,-1123.05,54.93
BicepCurl,30223,30225,-214.23,-66.28,-1075.44,1129.15,-1348.88,79.35
BicepCurl,30233,30235,-185.3,-80.2,-1114.75,1013.18,-1043.7,122.07
BicepCurl,30243,30245,-177.73,-85.82,-1130.49,933.84,-488.28,146.48
BicepCurl,30253,30255,-186.04,-86.67,-1136.6,854.49,6.1,177.0
BicepCurl,30263,30264,-198.36,-88.99,-1136.47,738.53,347.9,183.11
BicepCurl,30272,30274,-210.69,-88.62,-1130.25,543.21,531.01,225.83
BicepCurl,30282,30284,-217.53,-84.35,-1123.54,177.0,616.46,292.97
BicepCurl,30292,30294,-222.29,-78.74,-1121.58,-372.31,665.28,433.35
BicepCurl,30302,30304,-233.28,-75.44,-1139.53,-1074.22,500.49,628.66
BicepCurl,30311,30313,-234.13,-81.54,-1193.85,-1843.26,250.24,750.73
BicepCurl,30322,30323,-221.19,-94.97,-1251.71,-2526.86,292.97,738.53
BicepCurl,30331,30333,-206.91,-98.63,-1282.84,-3186.04,549.32,640.87
BicepCurl,30341,30343,-197.51,-80.57,-1285.52,-3808.59,921.63,604.25
BicepCurl,30351,30353,-193.36,-54.08,-1263.31,-4376.22,1153.56,561.52
BicepCurl,30361,30363,-190.92,-29.17,-1236.21,-4913.33,1116.94,549.32
BicepCurl,30370,30372,-192.87,-3.91,-1205.93,-5377.2,958.25,488.28
BicepCurl,30381,30383,-192.5,19.17,-1173.34,-5786.13,689.7,329.59
BicepCurl,30390,30392,-187.13,38.7,-1156.86,-6182.86,408.94,170.9
BicepCurl,30400,30402,-187.74,49.32,-1162.23,-6536.87,225.83,85.45
BicepCurl,30410,30412,-189.82,54.44,-1169.56,-6750.49,238.04,-18.31
BicepCurl,30420,30421,-188.84,58.11,-1173.22,-6933.59,354.0,0.0
BicepCurl,30430,30431,-183.23,63.35,-1170.04,-7098.39,592.04,146.48
BicepCurl,30440,30441,-175.54,76.78,-1150.39,-7263.18,1074.22,292.97
BicepCurl,30449,30451,-180.3,96.68,-1117.92,-7537.84,1513.67,506.59
BicepCurl,30459,30461,-186.28,115.11,-1078.37,-7897.95,1702.88,646.97
BicepCurl,30469,30471,-184.94,124.76,-1067.87,-8337.4,1611.33,744.63
BicepCurl,30479,30481,-189.33,119.14,-1082.76,-8715.82,1306.15,823.97
BicepCurl,30489,30490,-189.09,110.96,-1082.89,-8831.79,1123.05,610.35
BicepCurl,30498,30500,-176.51,119.51,-1084.11,-8862.3,946.04,415.04
BicepCurl,30508,30510,-163.82,129.76,-1104.49,-8886.72,891.11,384.52
BicepCurl,30518,30520,-155.15,127.32,-1111.21,-8782.96,1068.12,311.28
BicepCurl,30528,30530,-145.26,130.25,-1096.92,-8673.1,1367.19,323.49
BicepCurl,30538,30540,-137.08,149.17,-1071.66,-8715.82,1806.64,451.66
BicepCurl,30548,30549,-148.07,176.03,-1025.27,-8941.65,2258.3,561.52
BicepCurl,30558,30559,-170.29,200.93,-994.63,-9332.28,2276.61,659.18
BicepCurl,30567,30569,-183.23,215.58,-988.65,-9759.52,1977.54,756.84
BicepCurl,30577,30579,-190.92,224.37,-988.4,-10070.8,1538.09,830.08
BicepCurl,30587,30589,-183.11,240.36,-995.24,-10327.15,1049.8,842.29
BicepCurl,30597,30599,-167.6,259.03,-995.12,-10461.43,744.63,805.66
BicepCurl,30607,30609,-153.81,267.21,-993.9,-10589.6,537.11,805.66
BicepCurl,30616,30618,-140.99,276.49,-987.3,-10479.74,396.73,750.73
BicepCurl,30626,30628,-125.12,294.8,-965.58,-10351.56,469.97,665.28
BicepCurl,30636,30638,-109.99,319.7,-944.21,-10284.42,683.59,744.63
BicepCurl,30646,30648,-112.67,338.99,-944.21,-10351.56,982.67,830.08
BicepCurl,30656,30658,-113.77,351.56,-954.71,-10369.87,1342.77,885.01
BicepCurl,30665,30667,-114.01,368.65,-933.59,-10345.46,1629.64,952.15
BicepCurl,30676,30677,-133.06,387.7,-887.82,-10418.7,1641.85,1019.29
BicepCurl,30685,30687,-169.19,409.91,-856.32,-10729.98,1196.29,988.77
BicepCurl,30695,30697,-196.53,423.58,-860.35,-11029.05,244.14,811.77
BicepCurl,30705,30707,-187.26,427.98,-878.91,-11126.71,-878.91,616.46
BicepCurl,30715,30717,-141.72,432.01,-901.0,-11169.43,-1605.22,408.94
BicepCurl,30725,30727,-79.35,432.86,-941.04,-11120.61,-1605.22,280.76
BicepCurl,30735,30736,-3.42,440.06,-972.78,-10937.5,-659.18,244.14
BicepCurl,30744,30746,47.73,464.6,-960.33,-10772.71,1025.39,378.42
BicepCurl,30754,30756,32.23,491.46,-932.98,-10809.33,2783.2,610.35
BicepCurl,30764,30766,-24.54,505.25,-921.02,-10797.12,4022.22,677.49
BicepCurl,30774,30776,-63.23,516.6,-892.09,-10601.81,4754.64,482.18
BicepCurl,30784,30786,-63.48,536.13,-851.32,-10522.46,5157.47,335.69
BicepCurl,30793,30795,-63.96,558.96,-830.57,-10583.5,5261.23,384.52
BicepCurl,30804,30805,-77.27,576.78,-802.86,-10589.6,5157.47,378.42
BicepCurl,30813,30815,-90.94,597.53,-744.38,-10485.84,4895.02,262.45
BicepCurl,30823,30825,-99.0,623.66,-676.64,-10577.39,4473.88,274.66
BicepCurl,30833,30835,-96.44,649.66,-609.01,-10742.19,4107.67,262.45
BicepCurl,30843,30845,-96.07,675.9,-557.98,-11151.12,3875.73,262.45
BicepCurl,30852,30854,-102.78,688.35,-517.33,-11462.4,3607.18,213.62
BicepCurl,30862,30864,-100.71,691.28,-487.3,-11608.89,3283.69,54.93
BicepCurl,30872,30874,-98.51,695.07,-490.72,-11535.64,2862.55,-24.41
BicepCurl,30882,30884,-95.09,698.36,-503.17,-11242.68,2435.3,-73.24
BicepCurl,30892,30894,-88.38,705.32,-512.94,-10821.53,2191.16,-170.9
BicepCurl,30902,30904,-85.69,716.55,-504.15,-10223.39,2001.95,-213.62
BicepCurl,30912,30914,-75.93,729.37,-484.74,-9661.87,1879.88,-207.52
BicepCurl,30921,30923,-56.27,745.12,-463.26,-9094.24,1953.13,-42.72
BicepCurl,30931,30933,-47.97,763.67,-434.08,-8941.65,2209.47,158.69
BicepCurl,30941,30943,-59.69,780.76,-408.08,-8959.96,2520.75,250.24
BicepCurl,30951,30953,-73.97,787.72,-373.78,-9027.1,2606.2,286.87
BicepCurl,30961,30963,-67.75,786.99,-339.97,-9051.51,2465.82,274.66
BicepCurl,30970,30972,-53.71,791.99,-323.85,-9143.07,2288.82,305.18
BicepCurl,30980,30982,-58.23,795.65,-316.04,-9210.21,2062.99,280.76
BicepCurl,30990,30992,-58.59,788.7,-328.61,-9167.48,1751.71,12.21
BicepCurl,31000,31002,-37.35,779.3,-345.95,-8618.16,1434.33,-152.59
BicepCurl,31010,31012,-10.5,786.62,-355.83,-7952.88,1208.5,-122.07
BicepCurl,31020,31022,9.03,808.84,-354.61,-7318.12,1281.74,-12.21
BicepCurl,31030,31032,5.49,829.1,-332.76,-6994.63,1483.15,48.83
BicepCurl,31040,31041,-20.51,834.96,-310.91,-6835.94,1501.46,61.04
BicepCurl,31049,31051,-45.04,827.27,-283.69,-6695.56,1196.29,-85.45
BicepCurl,31059,31061,-31.25,824.95,-269.53,-6579.59,885.01,-311.28
BicepCurl,31069,31071,4.03,826.17,-280.4,-6634.52,811.77,-427.25
BicepCurl,31079,31081,18.07,829.1,-302.86,-6726.07,988.77,-506.59
BicepCurl,31089,31091,20.51,835.33,-309.57,-6671.14,1342.77,-732.42
BicepCurl,31099,31101,20.63,859.5,-300.9,-6524.66,1751.71,-958.25
BicepCurl,31108,31110,-12.08,906.98,-285.64,-6390.38,1824.95,-897.22
BicepCurl,31118,31120,-69.46,945.31,-265.99,-6372.07,1367.19,-750.73
BicepCurl,31128,31130,-113.77,971.56,-238.04,-6256.1,708.01,-720.21
BicepCurl,31138,31140,-151.37,997.19,-205.2,-6402.59,-122.07,-714.11
BicepCurl,31148,31150,-178.1,1005.13,-177.98,-6555.18,-988.77,-769.04
BicepCurl,31158,31160,-167.6,995.0,-139.28,-6604.0,-1647.95,-946.04
BicepCurl,31167,31169,-113.53,985.35,-92.77,-6726.07,-1837.16,-1037.6
BicepCurl,31177,31179,-73.36,971.19,-67.38,-7000.73,-1837.16,-817.87
BicepCurl,31187,31189,-60.91,942.5,-56.88,-7000.73,-1696.78,-769.04
BicepCurl,31197,31199,-53.83,917.97,-45.9,-6848.14,-1580.81,-897.22
BicepCurl,31207,31209,-56.64,897.83,-31.13,-6353.76,-1733.4,-1043.7
BicepCurl,31217,31219,-27.1,879.52,-1.46,-5639.65,-1947.02,-1257.32
BicepCurl,31226,31228,29.3,867.8,23.44,-4992.68,-1837.16,-1190.19
BicepCurl,31236,31238,55.42,849.73,42.11,-4309.08,-1342.77,-964.36
BicepCurl,31246,31248,40.16,831.42,66.89,-3637.7,-665.28,-994.87
BicepCurl,31256,31258,5.98,818.48,97.9,-2899.17,-128.17,-1177.98
BicepCurl,31266,31268,-33.33,811.65,124.88,-2136.23,-24.41,-1251.22
BicepCurl,31275,31277,-66.77,817.26,144.65,-1318.36,-250.24,-1226.81
BicepCurl,31285,31287,-86.3,825.56,151.98,-671.39,-579.83,-1184.08
BicepCurl,31295,31297,-86.3,827.39,147.22,0.0,-823.97,-1171.88
BicepCurl,31305,31307,-65.19,828.0,131.59,610.35,-836.18,-1086.43
BicepCurl,31315,31317,-43.58,830.32,105.59,1275.63,-549.32,-976.56
BicepCurl,31325,31327,-39.79,838.75,91.06,2001.95,-122.07,-750.73
BicepCurl,31334,31336,-53.34,845.21,79.83,2648.93,195.31,-549.32
BicepCurl,31344,31346,-68.6,854.74,57.86,3399.66,366.21,-341.8
BicepCurl,31354,31356,-83.5,881.35,52.37,4315.19,457.76,-73.24
BicepCurl,31364,31366,-111.82,902.95,51.39,4797.36,360.11,189.21
BicepCurl,31374,31376,-127.44,908.33,38.57,5279.54,250.24,299.07
BicepCurl,31384,31386,-119.63,906.62,39.92,5712.89,238.04,402.83
BicepCurl,31394,31395,-114.26,893.19,49.56,5993.65,286.87,604.25
BicepCurl,31404,31406,-112.67,870.61,46.51,6225.59,408.94,738.53
BicepCurl,31413,31415,-119.02,851.44,38.33,6616.21,463.87,872.8
BicepCurl,31423,31425,-132.69,841.31,30.88,7012.94,244.14,1007.08
BicepCurl,31433,31435,-141.48,838.75,0.85,7373.05,-183.11,1031.49
BicepCurl,31443,31445,-147.71,843.87,-35.28,7946.78,-762.94,1104.74
BicepCurl,31453,31455,-146.0,862.18,-48.71,8520.51,-1501.46,1220.7
BicepCurl,31462,31464,-123.78,877.56,-62.99,8801.27,-2130.13,1220.7
BicepCurl,31472,31474,-86.18,874.88,-85.08,9167.48,-2563.48,1245.12
BicepCurl,31482,31484,-50.42,869.87,-98.63,9442.14,-2795.41,1336.67
BicepCurl,31492,31494,-24.9,858.76,-130.0,9558.11,-2880.86,1300.05
BicepCurl,31502,31504,0.49,842.53,-175.54,9918.21,-2893.07,1208.5
BicepCurl,31512,31514,14.28,837.4,-206.3,10205.08,-2862.55,1147.46
BicepCurl,31521,31523,6.47,833.13,-241.09,10369.87,-2880.86,958.25
BicepCurl,31531,31533,-0.85,830.44,-270.63,10607.91,-2941.89,701.9
BicepCurl,31541,31543,-6.35,832.52,-280.03,10656.74,-3131.1,543.21
BicepCurl,31551,31553,-14.65,818.36,-301.88,10559.08,-3491.21,408.94
BicepCurl,31561,31563,-13.92,793.82,-348.39,10614.01,-3869.63,177.0
BicepCurl,31571,31572,3.54,780.76,-395.02,10772.71,-4071.04,-97.66
BicepCurl,31581,31583,18.8,767.94,-440.19,10760.5,-4107.67,-292.97
BicepCurl,31590,31592,21.0,746.7,-490.36,10803.22,-3991.7,-561.52
BicepCurl,31600,31602,18.8,733.15,-542.97,11059.57,-3771.97,-897.22
BicepCurl,31610,31612,10.74,729.98,-584.47,11315.92,-3668.21,-921.63
BicepCurl,31620,31622,4.15,720.09,-607.06,11376.95,-3424.07,-1110.84
BicepCurl,31630,31632,2.44,704.83,-674.93,11376.95,-3070.07,-1324.46
BicepCurl,31640,31642,-0.37,706.91,-729.37,11730.96,-2612.3,-1196.29
BicepCurl,31649,31651,-20.51,723.75,-695.31,11437.99,-1971.44,-1068.12
BicepCurl,31659,31661,-61.4,722.78,-656.74,10809.33,-1385.5,-1110.84
BicepCurl,31669,31671,-103.39,703.0,-631.47,10144.04,-1098.63,-1074.22
BicepCurl,31679,31681,-131.84,684.94,-588.75,9570.31,-1000.98,-1171.88
BicepCurl,31689,31691,-141.6,669.68,-546.39,9082.03,-1263.43,-1324.46
BicepCurl,31698,31700,-130.0,641.6,-546.63,8703.61,-1824.95,-1422.12
BicepCurl,31708,31710,-120.85,595.7,-588.62,8862.3,-2520.75,-1470.95
BicepCurl,31718,31720,-114.01,563.84,-676.27,9442.14,-3198.24,-1690.67
BicepCurl,31728,31730,-83.86,549.93,-837.52,10235.6,-3448.49,-1879.88
BicepCurl,31738,31740,-50.29,542.24,-975.1,11608.89,-2893.07,-1690.67
BicepCurl,31748,31750,-40.65,567.5,-996.22,12866.21,-1519.78,-1397.71
BicepCurl,31758,31760,-54.44,610.35,-945.07,13146.97,152.59,-903.32
BicepCurl,31767,31769,-94.48,630.37,-870.36,12780.76,1782.23,-335.69
BicepCurl,31777,31779,-183.84,634.89,-787.23,11975.1,2685.55,286.87
BicepCurl,31787,31789,-288.45,625.24,-717.16,10894.78,2386.47,744.63
BicepCurl,31797,31799,-348.88,596.31,-662.23,10009.77,1007.08,598.14
BicepCurl,31807,31808,-353.39,561.16,-660.89,9246.83,-1062.01,128.17
BicepCurl,31817,31818,-323.61,509.64,-783.2,8789.06,-3332.52,-439.45
BicepCurl,31827,31828,-249.63,454.71,-921.39,9216.31,-4956.05,-1068.12
BicepCurl,31836,31838,-142.21,439.94,-1018.92,9796.14,-5322.27,-1580.81
BicepCurl,31846,31848,-72.27,441.77,-1089.23,10485.84,-4675.29,-1446.53
BicepCurl,31856,31858,-47.97,438.6,-1076.78,10986.33,-3179.93,-1348.88
BicepCurl,31866,31868,-67.87,450.68,-1011.72,10900.88,-1409.91,-1190.19
BicepCurl,31875,31877,-151.37,459.72,-960.69,10058.59,-158.69,-634.77
BicepCurl,31885,31887,-261.84,443.36,-934.2,9155.27,250.24,-378.42
BicepCurl,31895,31897,-334.59,421.63,-896.61,8422.85,-378.42,-561.52
BicepCurl,31905,31907,-353.39,399.05,-855.47,7708.74,-1849.37,-836.18
BicepCurl,31915,31917,-330.81,367.19,-827.76,7330.32,-3497.31,-1251.22
BicepCurl,31925,31927,-270.51,350.1,-850.1,7153.32,-4711.91,-1763.92
BicepCurl,31935,31937,-191.04,324.34,-936.28,7177.73,-5279.54,-1971.44
BicepCurl,31944,31946,-119.51,286.5,-1051.03,7507.32,-4858.4,-2191.16
BicepCurl,31954,31956,-63.6,267.94,-1149.29,7940.67,-3320.31,-2154.54
BicepCurl,31964,31966,-56.76,258.3,-1200.68,8258.06,-1232.91,-1812.74
BicepCurl,31974,31976,-118.41,257.57,-1189.7,8526.61,762.94,-1348.88
BicepCurl,31984,31986,-218.75,274.54,-1147.95,8276.37,1855.47,-927.73
BicepCurl,31994,31995,-313.96,280.27,-1129.76,7672.12,1788.33,-598.14
BicepCurl,32004,32006,-350.59,265.26,-1110.6,7196.04,1068.12,-512.7
BicepCurl,32013,32015,-334.47,264.04,-1067.38,6719.97,225.83,-543.21
BicepCurl,32023,32025,-309.81,273.44,-1024.05,6066.89,-659.18,-518.8
BicepCurl,32033,32035,-279.91,267.33,-991.7,5480.96,-1477.05,-622.56
BicepCurl,32043,32045,-236.82,253.42,-958.37,5175.78,-2099.61,-823.97
BicepCurl,32053,32055,-194.58,239.75,-921.14,5078.13,-2514.65,-1049.8
BicepCurl,32063,32064,-159.18,223.27,-899.17,5157.47,-2667.24,-1300.05
BicepCurl,32072,32074,-129.39,203.12,-900.51,5426.03,-2514.65,-1477.05
BicepCurl,32082,32084,-114.14,180.3,-930.3,5859.38,-2008.06,-1531.98
BicepCurl,32092,32094,-129.76,150.39,-983.28,6469.73,-1330.57,-1629.64
BicepCurl,32102,32104,-148.93,121.46,-1021.85,7159.42,-451.66,-1776.12
BicepCurl,32112,32114,-166.02,109.01,-1022.95,7727.05,531.01,-1788.33
BicepCurl,32121,32123,-215.21,105.59,-986.08,8056.64,1190.19,-1635.74
BicepCurl,32131,32133,-279.3,105.71,-932.62,8117.68,1220.7,-1422.12
BicepCurl,32141,32143,-328.61,102.54,-911.99,7879.64,701.9,-1092.53
BicepCurl,32151,32153,-347.53,85.45,-957.03,7446.29,12.21,-860.6
BicepCurl,32161,32163,-328.37,47.61,-1043.58,7006.84,-592.04,-726.32
BicepCurl,32171,32173,-283.57,13.18,-1105.71,6726.07,-701.9,-665.28
BicepCurl,32180,32182,-255.49,5.62,-1121.46,6365.97,-421.14,-567.63
BicepCurl,32190,32192,-260.25,9.52,-1110.84,5902.1,-177.0,-433.35
BicepCurl,32200,32202,-274.05,8.3,-1101.44,5346.68,-170.9,-335.69
BicepCurl,32210,32212,-279.66,4.39,-1106.69,4895.02,-317.38,-262.45
BicepCurl,32220,32222,-267.09,-2.2,-1124.15,4449.46,-421.14,-262.45
BicepCurl,32230,32232,-246.83,-11.96,-1143.19,4101.56,-335.69,-286.87
BicepCurl,32239,32241,-239.99,-13.67,-1135.13,3790.28,-140.38,-292.97
BicepCurl,32249,32251,-245.61,-4.39,-1103.39,3466.8,-42.72,-354.0
BicepCurl,32259,32261,-266.72,2.93,-1070.19,3051.76,-238.04,-366.21
BicepCurl,32269,32271,-288.09,4.39,-1042.6,2697.75,-708.01,-531.01
BicepCurl,32279,32281,-288.7,4.15,-1022.71,2404.79,-1257.32,-720.21
BicepCurl,32289,32290,-276.86,0.24,-1034.3,2154.54,-1684.57,-854.49
BicepCurl,32299,32300,-256.84,-8.67,-1071.9,2038.57,-1831.05,-903.32
BicepCurl,32309,32310,-234.62,-17.46,-1090.21,2056.88,-1495.36,-891.11
BicepCurl,32318,32320,-232.91,-17.82,-1088.13,2008.06,-866.7,-811.77
BicepCurl,32328,32330,-253.66,-15.14,-1087.16,1879.88,-317.38,-622.56
BicepCurl,32338,32340,-281.37,-14.16,-1078.61,1739.5,30.52,-469.97
BicepCurl,32348,32350,-307.01,-8.67,-1068.6,1531.98,24.41,-341.8
BicepCurl,32358,32360,-314.58,-9.4,-1084.35,1220.7,-140.38,-262.45
BicepCurl,32368,32370,-298.83,-15.75,-1115.11,921.63,-158.69,-207.52
