label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Chest press,,,74.58897399902344,114.33363342285156,1008.8683471679688
Chest press,,,95.79383850097656,154.34413146972656,989.6033935546875
Chest press,,,102.22450256347656,193.61241149902344,965.75927734375
Chest press,,,87.20911407470703,226.299072265625,945.4572143554688
Chest press,,,48.27138900756836,251.5696563720703,932.9912719726562
Chest press,,,-9.133086204528809,269.5338134765625,926.6616821289062
Chest press,,,-69.10322570800781,278.8800964355469,922.13623046875
Chest press,,,-111.44418334960938,280.257568359375,917.322509765625
Chest press,,,-121.83710479736328,278.7392883300781,913.6638793945312
Chest press,,,-97.78536224365234,280.9220886230469,912.9799194335938
Chest press,,,-46.62498092651367,289.7574768066406,913.0552978515625
Chest press,,,20.10771369934082,303.15216064453125,909.1909790039062
Chest press,,,88.52748107910156,316.2625427246094,900.0355834960938
Chest press,,,142.9866943359375,324.0845642089844,890.6077270507812
Chest press,,,171.26528930664062,323.0318298339844,888.6791381835938
Chest press,,,172.2089385986328,311.8790588378906,898.5152587890625
Chest press,,,154.74253845214844,292.42474365234375,918.8441162109375
Chest press,,,127.74293518066406,269.454833984375,945.08056640625
Chest press,,,93.16671752929688,247.70835876464844,972.85595703125
Chest press,,,50.17967224121094,228.09336853027344,999.28662109375
Chest press,,,3.2166662216186523,207.7118377685547,1021.230712890625
Chest press,,,-35.7196044921875,184.60733032226562,1033.875732421875
Chest press,,,-51.83470153808594,162.46939086914062,1032.4085693359375
Chest press,,,-37.222862243652344,148.44129943847656,1015.8694458007812
Chest press,,,1.2985109090805054,146.88807678222656,989.0410766601562
Chest press,,,43.995819091796875,156.8643341064453,959.8990478515625
Chest press,,,70.73149108886719,174.1920166015625,935.0657348632812
Chest press,,,73.04619598388672,194.70558166503906,918.0449829101562
Chest press,,,54.749656677246094,216.11488342285156,911.3628540039062
Chest press,,,23.718719482421875,237.70016479492188,918.1554565429688
Chest press,,,-15.504596710205078,257.8335876464844,939.0714111328125
Chest press,,,-60.77143859863281,272.42962646484375,969.160400390625
Chest press,,,-105.75149536132812,278.4402770996094,999.026123046875
Chest press,,,-136.90414428710938,277.3197021484375,1019.3949584960938
Chest press,,,-141.05003356933594,274.0697021484375,1024.5467529296875
