label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Stationary,,,-148.55535888671875,-913.1499633789062,364.2309875488281
Stationary,,,-146.99021911621094,-915.177001953125,367.41815185546875
Stationary,,,-144.5466766357422,-916.804443359375,369.05889892578125
Stationary,,,-142.50326538085938,-918.0267333984375,367.384033203125
Stationary,,,-142.0003204345703,-918.831298828125,362.6029052734375
Stationary,,,-143.6412353515625,-919.0755004882812,356.762451171875
Stationary,,,-147.19577026367188,-918.356689453125,352.1821594238281
Stationary,,,-151.86672973632812,-916.2088012695312,350.2060546875
Stationary,,,-157.00086975097656,-912.6148681640625,351.0110168457031
Stationary,,,-162.32260131835938,-908.5035400390625,354.1830749511719
Stationary,,,-167.58790588378906,-905.2061157226562,358.7119445800781
Stationary,,,-172.07949829101562,-903.5521240234375,362.7373962402344
Stationary,,,-174.88174438476562,-903.4725341796875,364.12310791015625
Stationary,,,-175.83485412597656,-904.17822265625,361.6938781738281
Stationary,,,-175.71575927734375,-904.8677978515625,356.0971984863281
Stationary,,,-175.58175659179688,-905.0235595703125,349.1337585449219
Stationary,,,-175.8484344482422,-904.4868774414062,342.47613525390625
Stationary,,,-176.09539794921875,-903.4530029296875,337.0189514160156
Stationary,,,-175.57135009765625,-902.405029296875,332.81683349609375
Stationary,,,-173.58236694335938,-902.0777587890625,329.4111022949219
Stationary,,,-170.0445556640625,-903.0838012695312,326.067138671875
Stationary,,,-165.6151885986328,-905.3416748046875,322.07513427734375
Stationary,,,-161.4654083251953,-907.67724609375,317.1867370605469
Stationary,,,-158.7960205078125,-908.25048828125,311.9690246582031
Stationary,,,-158.15948486328125,-905.3872680664062,307.5284729003906
Stationary,,,-159.19927978515625,-898.3930053710938,304.7066955566406
Stationary,,,-160.92178344726562,-888.0611572265625,303.4486389160156
Stationary,,,-162.5058135986328,-876.49169921875,302.662109375
